date,file_name,download_link
27-01-2017,20170127_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTI3LzIwMTcwMTI3X05TRS5jc3Y
27-01-2017,20170127_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTI3LzIwMTcwMTI3X0JTRS5jc3Y
30-01-2017,20170130_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTMwLzIwMTcwMTMwX05TRS5jc3Y
30-01-2017,20170130_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTMwLzIwMTcwMTMwX0JTRS5jc3Y
31-01-2017,20170131_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTMxLzIwMTcwMTMxX05TRS5jc3Y
31-01-2017,20170131_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE3LTAxLTMxLzIwMTcwMTMxX0JTRS5jc3Y
01-01-2018,20180101_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE4LTAxLTAxLzIwMTgwMTAxX05TRS5jc3Y
01-01-2018,20180101_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE4LTAxLTAxLzIwMTgwMTAxX0JTRS5jc3Y
02-01-2018,20180102_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE4LTAxLTAyLzIwMTgwMTAyX05TRS5jc3Y
02-01-2018,20180102_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE4LTAxLTAyLzIwMTgwMTAyX0JTRS5jc3Y
03-01-2018,20180103_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE4LTAxLTAzLzIwMTgwMTAzX05TRS5jc3Y
03-01-2018,20180103_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE4LTAxLTAzLzIwMTgwMTAzX0JTRS5jc3Y
04-01-2018,20180104_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE4LTAxLTA0LzIwMTgwMTA0X05TRS5jc3Y
04-01-2018,20180104_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE4LTAxLTA0LzIwMTgwMTA0X0JTRS5jc3Y
05-01-2018,20180105_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE4LTAxLTA1LzIwMTgwMTA1X05TRS5jc3Y
